Population	Exposed	TotalExposed	Symptomatic	Asymptomatic	Death	Recovered	TotalRecovered	MinutesPassed
100000	2	0	0	0	0	0	0	569
100000	2	0	0	0	0	0	0	573
100000	2	0	0	0	0	0	0	577
100000	2	0	0	0	0	0	0	581
100000	2	0	0	0	0	0	0	585
100000	2	0	0	0	0	0	0	589
100000	2	0	0	0	0	0	0	593
100000	2	0	0	0	0	0	0	597
100000	2	0	0	0	0	0	0	601
100000	2	0	0	0	0	0	0	605
100000	2	0	0	0	0	0	0	609
100000	2	0	0	0	0	0	0	613
100000	2	0	0	0	0	0	0	617
100000	2	0	0	0	0	0	0	621
100000	2	0	0	0	0	0	0	625
100000	2	0	0	0	0	0	0	629
100000	2	0	0	0	0	0	0	633
100000	2	0	0	0	0	0	0	637
100000	2	0	0	0	0	0	0	641
100000	2	0	0	0	0	0	0	645
100000	2	0	0	0	0	0	0	649
100000	2	0	0	0	0	0	0	653
100000	2	0	0	0	0	0	0	657
100000	2	0	0	0	0	0	0	661
100000	2	0	0	0	0	0	0	665
100000	2	0	0	0	0	0	0	669
100000	2	0	0	0	0	0	0	673
100000	2	0	0	0	0	0	0	677
100000	2	0	0	0	0	0	0	681
100000	2	0	0	0	0	0	0	685
100000	2	0	0	0	0	0	0	689
100000	2	0	0	0	0	0	0	693
100000	2	0	0	0	0	0	0	697
100000	2	0	0	0	0	0	0	701
100000	2	0	0	0	0	0	0	705
100000	2	0	0	0	0	0	0	709
100000	2	0	0	0	0	0	0	713
100000	2	0	0	0	0	0	0	717
100000	2	0	0	0	0	0	0	721
100000	2	0	0	0	0	0	0	725
100000	2	0	0	0	0	0	0	729
100000	2	0	0	0	0	0	0	733
100000	2	0	0	0	0	0	0	737
100000	2	0	0	0	0	0	0	741
100000	2	0	0	0	0	0	0	745
100000	2	0	0	0	0	0	0	749
100000	2	0	0	0	0	0	0	753
100000	2	0	0	0	0	0	0	757
100000	2	0	0	0	0	0	0	761
100000	2	0	0	0	0	0	0	765
100000	2	0	0	0	0	0	0	769
100000	2	0	0	0	0	0	0	773
100000	2	0	0	0	0	0	0	777
100000	2	0	0	0	0	0	0	781
100000	2	0	0	0	0	0	0	785
100000	2	0	0	0	0	0	0	789
100000	2	0	0	0	0	0	0	793
100000	2	0	0	0	0	0	0	797
100000	2	0	0	0	0	0	0	801
100000	2	0	0	0	0	0	0	805
100000	2	0	0	0	0	0	0	809
100000	2	0	0	0	0	0	0	813
100000	2	0	0	0	0	0	0	817
100000	2	0	0	0	0	0	0	821
100000	2	0	0	0	0	0	0	825
100000	2	0	0	0	0	0	0	829
100000	2	0	0	0	0	0	0	833
100000	2	0	0	0	0	0	0	837
100000	2	0	0	0	0	0	0	841
100000	2	0	0	0	0	0	0	845
100000	2	0	0	0	0	0	0	849
100000	2	0	0	0	0	0	0	853
100000	2	0	0	0	0	0	0	857
100000	2	0	0	0	0	0	0	861
100000	2	0	0	0	0	0	0	865
100000	2	0	0	0	0	0	0	869
100000	2	0	0	0	0	0	0	873
100000	2	0	0	0	0	0	0	877
100000	2	0	0	0	0	0	0	881
100000	2	0	0	0	0	0	0	885
100000	2	0	0	0	0	0	0	889
100000	2	0	0	0	0	0	0	893
100000	2	0	0	0	0	0	0	897
100000	2	0	0	0	0	0	0	901
100000	2	0	0	0	0	0	0	905
100000	2	0	0	0	0	0	0	909
100000	2	0	0	0	0	0	0	913
100000	2	0	0	0	0	0	0	917
100000	2	0	0	0	0	0	0	921
100000	2	0	0	0	0	0	0	925
100000	2	0	0	0	0	0	0	929
100000	2	0	0	0	0	0	0	933
100000	2	0	0	0	0	0	0	937
100000	2	0	0	0	0	0	0	941
100000	2	0	0	0	0	0	0	945
100000	2	0	0	0	0	0	0	949
100000	2	0	0	0	0	0	0	953
100000	2	0	0	0	0	0	0	957
100000	2	0	0	0	0	0	0	961
100000	2	0	0	0	0	0	0	965
100000	2	0	0	0	0	0	0	969
100000	2	0	0	0	0	0	0	973
100000	2	0	0	0	0	0	0	977
100000	2	0	0	0	0	0	0	981
100000	2	0	0	0	0	0	0	985
100000	2	0	0	0	0	0	0	989
100000	2	0	0	0	0	0	0	993
100000	2	0	0	0	0	0	0	997
100000	2	0	0	0	0	0	0	1001
100000	2	0	0	0	0	0	0	1005
100000	2	0	0	0	0	0	0	1009
100000	2	0	0	0	0	0	0	1013
100000	2	0	0	0	0	0	0	1017
100000	2	0	0	0	0	0	0	1021
100000	2	0	0	0	0	0	0	1025
100000	2	0	0	0	0	0	0	1029
100000	2	0	0	0	0	0	0	1033
100000	2	0	0	0	0	0	0	1037
100000	2	0	0	0	0	0	0	1041
100000	2	0	0	0	0	0	0	1045
100000	2	0	0	0	0	0	0	1049
100000	2	0	0	0	0	0	0	1053
100000	2	0	0	0	0	0	0	1057
100000	2	0	0	0	0	0	0	1061
100000	2	0	0	0	0	0	0	1065
100000	2	0	0	0	0	0	0	1069
100000	2	0	0	0	0	0	0	1073
100000	2	0	0	0	0	0	0	1077
100000	2	0	0	0	0	0	0	1081
100000	2	0	0	0	0	0	0	1085
100000	2	0	0	0	0	0	0	1089
100000	2	0	0	0	0	0	0	1093
100000	2	0	0	0	0	0	0	1097
100000	2	0	0	0	0	0	0	1101
100000	2	0	0	0	0	0	0	1105
100000	2	0	0	0	0	0	0	1109
