Population	Exposed	Symptomatic	Asymptomatic	Death	Recovered	MinutesPassed
99174	67295	38108	28685	826	21061	23479,05
99174	67295	38108	28685	826	21061	23480,97
99171	67255	38085	28669	829	21098	23482,85
99171	67224	38070	28653	829	21129	23485,65
99171	67224	38072	28654	829	21129	23487,6
99169	67185	38051	28639	831	21166	23489,87
99169	67185	38052	28643	831	21166	23492,91
99169	67157	38039	28630	831	21194	23496,23
99168	67117	38020	28611	832	21233	23498,54
99167	67082	37999	28600	833	21267	23500,6
99167	67053	37984	28589	833	21296	23503,43
99167	67053	37984	28589	833	21296	23505,48
99167	67017	37964	28575	833	21332	23507,82
99167	67017	37965	28576	833	21332	23509,67
99166	66972	37938	28559	834	21376	23512,38
99166	66972	37938	28560	834	21376	23515,65
99166	66940	37923	28547	834	21408	23517,41
99165	66894	37895	28530	835	21453	23520,23
99164	66863	37878	28517	836	21483	23522,96
99162	66823	37857	28502	838	21521	23525,06
99162	66823	37859	28502	838	21521	23527,32
99161	66791	37847	28484	839	21552	23530,37
99161	66757	37825	28472	839	21586	23532,29
99161	66725	37808	28458	839	21618	23534,77
99161	66725	37808	28458	839	21618	23536,75
99160	66694	37792	28444	840	21648	23539,38
99160	66653	37772	28426	840	21689	23541,31
99160	66653	37773	28427	840	21689	23543,92
99158	66609	37748	28410	842	21731	23546,84
99157	66569	37729	28392	843	21770	23548,88
99157	66569	37730	28394	843	21770	23551,73
99156	66535	37704	28386	844	21803	23553,89
99154	66494	37676	28373	846	21842	23555,84
99154	66494	37676	28374	846	21842	23558,26
99152	66460	37658	28360	848	21874	23560,59
99152	66460	37658	28360	848	21874	23563,79
99150	66427	37642	28349	850	21905	23566,21
99149	66399	37625	28339	851	21932	23568,96
99149	66379	37617	28329	851	21952	23571,95
99148	66337	37592	28313	852	21993	23574,03
99147	66316	37580	28307	853	22013	23575,88
99147	66298	37572	28298	853	22031	23579,51
99146	66257	37546	28284	854	22071	23581,74
99145	66232	37529	28277	855	22095	23583,38
99145	66232	37532	28279	855	22095	23586,4
99141	66204	37516	28270	859	22119	23588,21
99139	66174	37498	28260	861	22147	23591,19
99139	66174	37498	28263	861	22147	23593,12
99136	66138	37477	28249	864	22180	23595,6
99136	66092	37453	28229	864	22226	23598,38
99136	66092	37454	28230	864	22226	23601,28
99135	66051	37433	28210	865	22267	23603,79
99134	66023	37418	28199	866	22295	23606,67
99133	66006	37409	28196	867	22311	23608,7
99132	65988	37400	28190	868	22328	23611,66
99132	65960	37381	28181	868	22356	23614,74
99129	65932	37363	28173	871	22381	23617,24
99129	65932	37363	28173	871	22381	23620,89
99127	65865	37329	28143	873	22446	23622,97
99127	65865	37330	28144	873	22446	23626,47
99126	65835	37313	28132	874	22475	23629,19
99124	65808	37296	28122	876	22500	23631,23
99121	65763	37272	28104	879	22542	23633,86
99121	65763	37273	28104	879	22542	23636,42
99120	65726	37251	28091	880	22578	23639,05
99117	65690	37231	28075	883	22611	23641,78
99117	65690	37231	28077	883	22611	23644,64
99115	65648	37211	28058	885	22651	23647,1
99114	65596	37183	28037	886	22702	23649,9
99114	65597	37185	28039	886	22702	23653,41
99109	65530	37147	28013	891	22764	23656,19
99109	65530	37147	28014	891	22764	23658,54
99106	65496	37127	28000	894	22795	23661,24
99106	65463	37103	27992	894	22828	23664,09
99106	65463	37103	27992	894	22828	23666,43
99105	65436	37090	27979	895	22854	23668,54
99105	65416	37077	27975	895	22874	23670,84
99104	65378	37055	27962	896	22912	23673,39
99104	65342	37037	27946	896	22948	23675,88
99104	65342	37037	27946	896	22948	23678,36
99104	65300	37014	27928	896	22990	23680,13
99104	65263	36999	27906	896	23027	23682,47
99104	65229	36983	27890	896	23061	23686,15
99103	65189	36960	27874	897	23100	23688,01
99103	65189	36960	27875	897	23100	23691,07
99102	65166	36946	27867	898	23122	23693,75
99101	65120	36925	27843	899	23167	23696,36
99100	65078	36905	27823	900	23208	23698,96
99100	65078	36905	27823	900	23208	23701,68
99098	65024	36867	27808	902	23260	23703,54
99098	65024	36867	27808	902	23260	23705,93
99096	64984	36841	27795	904	23298	23708,31
99094	64948	36823	27779	906	23332	23711,07
99094	64949	36823	27781	906	23332	23714,42
99092	64918	36809	27768	908	23361	23716,88
99090	64877	36786	27751	910	23400	23718,51
99090	64877	36787	27751	910	23400	23721,7
99084	64823	36757	27728	916	23448	23724,46
99081	64791	36740	27715	919	23477	23726,26
99080	64758	36725	27697	920	23509	23728,39
99080	64758	36725	27697	920	23509	23730,31
99080	64712	36700	27677	920	23555	23732,51
99080	64686	36683	27669	920	23581	23734,86
99080	64686	36683	27670	920	23581	23737,06
99078	64652	36665	27658	922	23613	23738,73
99078	64652	36665	27658	922	23613	23740,37
99074	64607	36637	27641	926	23654	23742,52
99074	64607	36637	27642	926	23654	23744,34
99072	64571	36618	27625	928	23688	23745,96
99072	64571	36618	27625	928	23688	23748,53
99069	64529	36597	27605	931	23727	23750,46
99069	64529	36598	27605	931	23727	23753,38
99067	64499	36582	27595	933	23755	23756,26
99065	64455	36556	27578	935	23797	23758,18
99065	64455	36557	27578	935	23797	23760,55
99061	64415	36535	27561	939	23833	23763,42
99060	64370	36514	27539	940	23877	23765,56
99060	64370	36514	27539	940	23877	23767,75
99059	64324	36483	27524	941	23922	23770,03
99059	64324	36484	27525	941	23922	23772,7
99054	64276	36451	27511	946	23965	23775,69
99052	64252	36439	27500	948	23987	23779,1
99052	64222	36423	27486	948	24017	23781,12
99052	64222	36423	27486	948	24017	23784,28
99049	64180	36405	27464	951	24056	23786,77
99049	64127	36384	27433	951	24109	23788,99
99049	64127	36384	27435	951	24109	23791,62
99049	64091	36365	27419	951	24145	23793,85
99049	64043	36339	27396	951	24194	23796,7
99047	64010	36325	27378	953	24225	23798,81
99047	64010	36325	27378	953	24225	23801,72
99046	63982	36312	27364	954	24252	23803,66
99045	63942	36289	27348	955	24291	23805,89
99045	63942	36290	27348	955	24291	23808,65
99045	63901	36263	27335	955	24332	23811,13
99040	63841	36231	27310	960	24387	23813,73
99040	63841	36232	27311	960	24387	23815,68
99037	63800	36204	27298	963	24425	23817,66
99037	63800	36204	27298	963	24425	23819,76
99035	63759	36180	27281	965	24464	23821,79
99035	63759	36180	27281	965	24464	23823,71
99034	63709	36157	27255	966	24513	23827,51
99030	63657	36127	27233	970	24561	23829,88
99030	63657	36128	27233	970	24561	23831,9
99028	63621	36108	27217	972	24595	23834,38
99028	63621	36108	27219	972	24595	23836,67
99027	63570	36085	27193	973	24645	23839,11
99027	63526	36061	27173	973	24689	23841,84
99025	63474	36032	27150	975	24739	23844,23
99025	63474	36033	27150	975	24739	23846,04
99023	63416	36004	27121	977	24795	23849,55
99020	63367	35976	27101	980	24841	23851,81
99020	63367	35977	27101	980	24841	23853,81
99019	63319	35952	27080	981	24888	23855,61
99019	63319	35952	27080	981	24888	23857,86
99019	63276	35931	27059	981	24931	23860,45
99019	63276	35932	27059	981	24931	23862,43
99019	63236	35906	27045	981	24971	23864,46
99019	63236	35906	27045	981	24971	23867,06
99018	63187	35880	27023	982	25019	23869,68
99017	63146	35861	27001	983	25059	23872,02
99014	63109	35845	26980	986	25093	23875,86
99014	63085	35834	26968	986	25117	23879,86
99011	63041	35808	26951	989	25158	23881,67
99011	63041	35808	26952	989	25158	23885,13
99010	63007	35787	26940	990	25191	23888,47
99009	62965	35764	26921	991	25232	23890,8
99008	62929	35742	26908	992	25267	23893,21
99004	62883	35719	26886	996	25310	23896,3
99004	62837	35692	26869	996	25356	23899,33
99004	62837	35693	26869	996	25356	23901,7
99002	62795	35668	26852	998	25396	23904,08
99002	62772	35656	26842	998	25419	23907,08
99002	62730	35632	26823	998	25462	23909,51
99001	62665	35597	26793	999	25526	23912,45
98999	62620	35571	26774	1001	25569	23914,75
98999	62620	35572	26775	1001	25569	23917,36
98996	62574	35544	26758	1004	25612	23920,76
98995	62543	35524	26748	1005	25642	23922,73
98995	62508	35502	26735	1005	25677	23926,39
98994	62459	35477	26713	1006	25725	23928,34
98994	62459	35481	26714	1006	25725	23930,73
98993	62404	35452	26689	1007	25779	23932,9
98993	62404	35452	26689	1007	25779	23936,9
98988	62337	35415	26662	1012	25841	23939,84
98988	62337	35416	26662	1012	25841	23942,72
98986	62291	35385	26646	1014	25886	23946,09
98985	62253	35365	26628	1015	25923	23948,63
98982	62196	35332	26604	1018	25977	23951,27
98979	62146	35301	26585	1021	26024	23954,9
98979	62146	35301	26586	1021	26024	23958,31
98974	62098	35277	26563	1026	26067	23960,36
98971	62053	35254	26542	1029	26109	23963,27
98968	62006	35229	26520	1032	26153	23966,25
98967	61961	35199	26506	1033	26197	23968,77
98965	61913	35171	26487	1035	26243	23972,77
98963	61880	35154	26473	1037	26274	23974,89
98962	61843	35130	26460	1038	26310	23977,8
98958	61796	35107	26436	1042	26353	23980,5
98958	61796	35108	26437	1042	26353	23982,77
98954	61755	35086	26418	1046	26390	23985,96
98954	61721	35065	26406	1046	26424	23988,28
98952	61679	35038	26391	1048	26464	23990,81
98952	61679	35038	26391	1048	26464	23994,59
98948	61630	35016	26365	1052	26509	23997,42
98947	61590	34992	26349	1053	26548	24000,53
98946	61539	34967	26324	1054	26598	24003,77
98943	61477	34928	26300	1057	26660	24007
98940	61443	34903	26291	1060	26692	24011
98938	61408	34877	26282	1062	26726	24014,36
98935	61377	34862	26266	1065	26754	24017,91
98933	61316	34828	26238	1067	26815	24021,42
98931	61297	34816	26229	1069	26834	24024,04
98927	61240	34781	26205	1073	26889	24026,6
98927	61194	34749	26191	1073	26935	24029,44
98927	61195	34750	26192	1073	26935	24032,3
98925	61146	34723	26170	1075	26982	24035,45
98921	61075	34680	26143	1079	27049	24039,45
98919	61040	34659	26131	1081	27082	24042,06
98919	61040	34659	26131	1081	27082	24044,63
98916	60982	34629	26106	1084	27137	24048,15
98915	60933	34599	26086	1085	27186	24050,49
98913	60908	34585	26074	1087	27210	24052,58
98913	60859	34555	26056	1087	27259	24055,02
98913	60859	34555	26056	1087	27259	24058,35
98912	60810	34525	26038	1088	27307	24061,46
98910	60760	34498	26016	1090	27355	24064,94
98907	60713	34472	25997	1093	27399	24068,26
98907	60681	34451	25986	1093	27432	24071,18
98905	60655	34439	25972	1095	27456	24074,32
98904	60605	34416	25946	1096	27505	24077,99
98902	60566	34393	25929	1098	27544	24080,67
98901	60545	34379	25923	1099	27564	24083,66
98896	60485	34348	25894	1104	27619	24087,23
98896	60456	34331	25882	1104	27648	24091,06
98894	60401	34299	25860	1106	27701	24093,78
98892	60349	34266	25841	1108	27751	24096,57
98892	60325	34251	25832	1108	27775	24099,87
98889	60277	34227	25808	1111	27821	24102,04
98889	60277	34227	25808	1111	27821	24106,04
98886	60189	34179	25769	1114	27906	24109,12
98886	60189	34179	25770	1114	27906	24111,61
98886	60134	34144	25750	1114	27961	24114,37
98886	60081	34115	25727	1114	28014	24118,37
98883	60042	34091	25714	1117	28050	24120,39
98883	60042	34091	25714	1117	28050	24123,34
98883	59988	34069	25683	1117	28104	24127,03
98881	59942	34052	25656	1119	28148	24129,78
98880	59901	34033	25634	1120	28188	24133,6
98877	59847	34002	25612	1123	28239	24136,43
98875	59803	33979	25592	1125	28281	24139,6
98874	59760	33954	25574	1126	28324	24142,19
98874	59760	33954	25574	1126	28324	24145,24
98872	59707	33928	25550	1128	28376	24147,91
98869	59666	33905	25533	1131	28414	24151,91
98865	59594	33870	25495	1135	28483	24155,91
98863	59555	33852	25474	1137	28520	24158,54
98862	59537	33840	25468	1138	28537	24160,92
98862	59507	33827	25453	1138	28567	24163,32
98861	59483	33812	25444	1139	28590	24166,4
98860	59444	33789	25429	1140	28628	24169,41
98860	59401	33769	25406	1140	28671	24173,41
98857	59357	33743	25387	1143	28713	24176,5
98856	59309	33709	25374	1144	28760	24179,68
98856	59260	33681	25353	1144	28809	24183,12
98856	59225	33662	25337	1144	28844	24186,06
98852	59177	33638	25313	1148	28888	24190,06
98851	59128	33610	25291	1149	28937	24193,21
98848	59085	33589	25271	1152	28977	24195,7
98848	59042	33562	25257	1152	29020	24197,83
98847	59013	33547	25244	1153	29048	24201,72
98847	58973	33524	25229	1153	29088	24204,12
98845	58927	33500	25207	1155	29132	24206,59
98845	58891	33478	25193	1155	29168	24209,31
98845	58852	33451	25182	1155	29207	24212,13
98845	58826	33436	25171	1155	29233	24214,33
98845	58826	33436	25172	1155	29233	24217,16
98843	58788	33415	25156	1157	29269	24221,15
98836	58702	33367	25118	1164	29348	24223,82
98836	58702	33367	25118	1164	29348	24227,34
98836	58662	33343	25101	1164	29389	24230,52
98834	58567	33283	25066	1166	29482	24233,79
98834	58567	33284	25066	1166	29482	24235,89
98831	58523	33255	25052	1169	29524	24239,45
98829	58470	33229	25027	1171	29575	24242,97
98829	58425	33204	25009	1171	29620	24245,03
98829	58425	33204	25009	1171	29620	24248,1
98828	58367	33170	24986	1172	29677	24252,1
98827	58320	33151	24959	1173	29723	24255,44
98823	58257	33114	24933	1177	29782	24259,39
98822	58209	33091	24910	1178	29829	24262,93
98820	58141	33055	24879	1180	29895	24265,92
98820	58142	33056	24879	1180	29895	24269,34
98817	58064	33006	24853	1183	29970	24273,34
98815	58037	32991	24842	1185	29995	24276,57
98815	58011	32977	24830	1185	30021	24279,78
98810	57978	32959	24816	1190	30049	24282,77
98808	57903	32910	24789	1192	30123	24286,43
98807	57845	32877	24765	1193	30180	24288,63
98807	57814	32861	24751	1193	30211	24291,34
98807	57814	32862	24751	1193	30211	24293,5
98804	57759	32837	24722	1196	30263	24295,96
98801	57705	32810	24696	1199	30314	24298,86
98797	57663	32785	24680	1203	30352	24302,33
98796	57614	32758	24659	1204	30400	24305,05
98796	57614	32758	24659	1204	30400	24308,98
98789	57528	32710	24621	1211	30479	24312,35
98788	57506	32697	24613	1212	30500	24315,01
98785	57470	32676	24598	1215	30533	24318,69
98783	57394	32632	24567	1217	30607	24320,92
98781	57365	32617	24554	1219	30634	24324,21
98780	57335	32596	24545	1220	30663	24326,81
98779	57275	32561	24522	1221	30722	24329,36
98779	57247	32554	24501	1221	30750	24332,62
98777	57199	32526	24482	1223	30796	24335,59
98777	57157	32504	24462	1223	30838	24337,62
98773	57120	32484	24445	1227	30871	24339,86
98773	57120	32484	24445	1227	30871	24342,68
98773	57073	32454	24429	1227	30918	24345,36
98771	57024	32424	24410	1229	30965	24348,72
98769	56962	32388	24386	1231	31025	24351,88
98768	56912	32356	24370	1232	31074	24354,53
98768	56912	32356	24371	1232	31074	24357,7
98765	56861	32337	24339	1235	31122	24360,26
98762	56809	32302	24322	1238	31171	24362,91
98762	56809	32302	24322	1238	31171	24365,7
98760	56718	32255	24278	1240	31260	24368,57
98757	56681	32232	24265	1243	31294	24372,57
98756	56644	32210	24250	1244	31330	24376,08
98753	56580	32173	24223	1247	31391	24379,85
98749	56524	32139	24201	1251	31443	24382,85
98748	56492	32124	24185	1252	31474	24385,57
98745	56457	32109	24165	1255	31506	24387,9
98744	56409	32083	24143	1256	31554	24391,27
98742	56378	32066	24129	1258	31583	24394,34
98739	56320	32029	24108	1261	31638	24397,22
98738	56292	32011	24098	1262	31665	24399,4
98738	56292	32012	24098	1262	31665	24403,3
98736	56223	31973	24068	1264	31732	24405,98
98736	56223	31973	24069	1264	31732	24408,21
98731	56165	31937	24047	1269	31785	24412,21
98730	56131	31921	24029	1270	31818	24416,21
98728	56070	31880	24010	1272	31877	24418,39
98726	56026	31854	23992	1274	31919	24422,39
98724	55962	31809	23973	1276	31981	24425,95
98724	55901	31775	23946	1276	32042	24428,76
98722	55867	31758	23930	1278	32074	24432,76
98718	55786	31718	23889	1282	32151	24436,76
98712	55712	31668	23866	1288	32219	24439,2
98708	55680	31650	23853	1292	32247	24443,2
98702	55618	31616	23827	1298	32303	24446,68
98701	55591	31602	23815	1299	32329	24449,66
98699	55535	31571	23790	1301	32383	24453,66
98695	55465	31525	23766	1305	32449	24457,66
98692	55405	31491	23741	1308	32506	24460,34
98689	55336	31450	23713	1311	32572	24463,74
98689	55305	31431	23701	1311	32603	24467,39
98684	55252	31407	23673	1316	32651	24469,4
98682	55212	31383	23657	1318	32689	24471,55
98682	55212	31384	23658	1318	32689	24475,55
98675	55125	31336	23621	1325	32769	24477,85
98675	55125	31336	23621	1325	32769	24480,08
98674	55073	31311	23594	1326	32820	24482,75
98672	55030	31283	23580	1328	32861	24485,59
98668	54969	31250	23552	1332	32918	24487,99
98668	54969	31250	23552	1332	32918	24489,87
98664	54930	31224	23540	1336	32953	24492,79
98663	54895	31202	23528	1337	32987	24495,07
98661	54840	31165	23510	1339	33040	24498,17
98661	54790	31142	23485	1339	33090	24500,06
98658	54757	31124	23470	1342	33120	24502,06
98658	54757	31124	23470	1342	33120	24504,11
98653	54705	31089	23453	1347	33167	24507,06
98652	54656	31058	23435	1348	33215	24509,94
98649	54614	31035	23416	1351	33254	24512,24
98646	54568	31009	23396	1354	33297	24515,19
98646	54568	31009	23396	1354	33297	24517,05
98646	54521	30979	23379	1354	33344	24519,54
98646	54489	30955	23371	1354	33376	24522,17
98644	54432	30922	23347	1356	33431	24524,42
98644	54432	30922	23347	1356	33431	24527,05
98640	54364	30887	23314	1360	33495	24530,39
98638	54321	30864	23295	1362	33536	24532,66
98638	54321	30864	23296	1362	33536	24534,73
98637	54260	30823	23276	1363	33596	24537,12
98635	54225	30806	23258	1365	33629	24539,32
98635	54225	30806	23258	1365	33629	24541,18
98634	54167	30771	23235	1366	33686	24543,97
98634	54122	30749	23212	1366	33731	24547,13
98632	54085	30731	23194	1368	33766	24549,15
98632	54085	30732	23194	1368	33766	24551,99
98630	54036	30703	23175	1370	33813	24554,27
98629	53980	30671	23151	1371	33868	24556,76
98629	53946	30654	23134	1371	33902	24559,25
98628	53878	30617	23103	1372	33969	24561,06
98628	53878	30617	23103	1372	33969	24562,93
98627	53846	30598	23090	1373	34000	24565,36
98626	53816	30582	23076	1374	34029	24568,14
98624	53750	30555	23037	1376	34093	24569,81
98624	53750	30555	23037	1376	34093	24571,78
98621	53693	30523	23012	1379	34147	24573,63
98618	53669	30508	23003	1382	34168	24576,34
98618	53646	30496	22993	1382	34191	24577,82
98618	53646	30496	22993	1382	34191	24579,51
98614	53583	30463	22964	1386	34250	24581,67
98612	53550	30450	22944	1388	34281	24583,76
98612	53550	30450	22944	1388	34281	24585,65
98611	53497	30421	22920	1389	34333	24588,03
98610	53456	30397	22903	1390	34373	24589,32
98609	53422	30381	22885	1391	34406	24591,64
98609	53422	30381	22885	1391	34406	24593,48
98609	53363	30347	22861	1391	34465	24595,51
98609	53322	30322	22845	1391	34506	24597,57
98609	53322	30322	22845	1391	34506	24599,08
98609	53322	30322	22845	1391	34506	24601,01
98603	53262	30284	22823	1397	34560	24602,43
98603	53262	30284	22823	1397	34560	24605,34
98603	53192	30245	22792	1397	34630	24608,36
98602	53164	30231	22779	1398	34657	24609,49
98598	53102	30197	22751	1402	34715	24611,36
98598	53102	30197	22751	1402	34715	24613,78
98595	53046	30166	22728	1405	34768	24615,51
98595	53046	30166	22728	1405	34768	24617,21
98594	52990	30134	22705	1406	34823	24618,88
98593	52971	30120	22701	1407	34841	24621,21
98593	52971	30120	22701	1407	34841	24623,39
98589	52911	30091	22671	1411	34897	24625,19
98587	52870	30068	22653	1413	34936	24627,04
98586	52839	30048	22643	1414	34966	24628,97
98583	52796	30021	22626	1417	35007	24631,88
98582	52758	30000	22610	1418	35044	24633,35
98582	52758	30000	22610	1418	35044	24634,95
98582	52726	29984	22593	1418	35077	24637,13
98580	52677	29962	22566	1420	35124	24639,09
98575	52637	29941	22547	1425	35159	24640,75
98575	52637	29941	22547	1425	35159	24642,81
98574	52605	29921	22535	1426	35190	24644,93
98572	52555	29895	22511	1428	35238	24646,27
98572	52555	29895	22511	1428	35238	24647,85
98572	52556	29895	22511	1428	35238	24649,59
98565	52485	29855	22480	1435	35302	24651,24
98562	52426	29821	22455	1438	35358	24653,65
98562	52426	29821	22455	1438	35358	24655,17
98560	52370	29784	22436	1440	35412	24656,62
98560	52370	29784	22436	1440	35412	24658,64
98559	52326	29762	22415	1441	35455	24660,98
98559	52326	29762	22415	1441	35455	24663,19
98557	52267	29733	22385	1443	35512	24665,93
98557	52267	29734	22385	1443	35512	24667,7
98555	52197	29686	22363	1445	35580	24669,02
98555	52197	29686	22363	1445	35580	24671,35
98551	52151	29661	22346	1449	35622	24673,48
98549	52124	29646	22334	1451	35647	24674,84
98547	52087	29620	22323	1453	35682	24676,46
98547	52087	29620	22323	1453	35682	24677,71
98545	52038	29597	22297	1455	35729	24679,66
98545	52038	29597	22297	1455	35729	24681,45
98543	51976	29559	22273	1457	35789	24682,64
98543	51976	29559	22273	1457	35789	24683,94
98541	51936	29535	22257	1459	35827	24686,02
98536	51893	29515	22234	1464	35865	24687,41
98536	51893	29515	22234	1464	35865	24689,12
98536	51893	29515	22234	1464	35865	24690,67
98534	51820	29469	22208	1466	35936	24692,22
98534	51820	29469	22208	1466	35936	24693,55
98532	51772	29442	22186	1468	35983	24695,4
98532	51772	29442	22186	1468	35983	24697,13
98529	51694	29391	22161	1471	36058	24698,83
98529	51694	29391	22161	1471	36058	24701,4
98526	51639	29355	22142	1474	36110	24703,11
98526	51639	29355	22142	1474	36110	24704,53
98524	51573	29317	22114	1476	36174	24705,93
98524	51573	29317	22114	1476	36174	24707,73
98523	51539	29300	22098	1477	36207	24709,34
98523	51539	29301	22098	1477	36207	24711,26
98522	51486	29267	22079	1478	36259	24713,66
98520	51437	29240	22058	1480	36306	24715,15
98520	51437	29240	22058	1480	36306	24717,22
98518	51377	29201	22037	1482	36364	24719,44
98518	51377	29201	22037	1482	36364	24720,83
98515	51322	29164	22019	1485	36416	24722,55
98515	51322	29164	22019	1485	36416	24724,24
98513	51261	29125	21997	1487	36475	24727,1
98512	51217	29100	21978	1488	36518	24729,05
98512	51217	29100	21978	1488	36518	24731,63
98511	51162	29074	21949	1489	36572	24734,33
98510	51097	29029	21929	1490	36636	24736,36
98510	51097	29031	21929	1490	36636	24738,49
98508	51049	29003	21909	1492	36682	24740,73
98505	50998	28978	21883	1495	36730	24742,48
98505	50998	28979	21883	1495	36730	24744,37
98503	50940	28941	21863	1497	36786	24746,41
98502	50875	28902	21837	1498	36850	24747,78
98502	50875	28902	21837	1498	36850	24749,1
98502	50875	28902	21837	1498	36850	24750,85
98499	50812	28870	21806	1501	36910	24752,79
98496	50773	28842	21796	1504	36946	24754,41
98496	50773	28843	21796	1504	36946	24755,86
98496	50773	28843	21796	1504	36946	24757,97
98492	50715	28813	21768	1508	37000	24760,1
98492	50664	28787	21743	1508	37051	24761,38
98492	50664	28787	21743	1508	37051	24763,6
98487	50597	28754	21709	1513	37113	24766,54
98487	50598	28754	21709	1513	37113	24768,62
98480	50532	28716	21681	1520	37172	24769,87
98480	50532	28716	21681	1520	37172	24771,18
98477	50474	28682	21657	1523	37227	24774,31
98477	50474	28683	21657	1523	37227	24775,63
98475	50421	28652	21635	1525	37278	24777,13
98475	50421	28652	21635	1525	37278	24779,2
98474	50366	28622	21610	1526	37332	24780,77
98474	50366	28623	21610	1526	37332	24782,73
98469	50294	28579	21582	1531	37399	24784,7
98469	50294	28579	21582	1531	37399	24786,37
98466	50239	28556	21550	1534	37451	24787,73
98466	50239	28557	21550	1534	37451	24788,94
98466	50239	28557	21550	1534	37451	24789,97
98465	50170	28516	21521	1535	37520	24791,51
98465	50170	28516	21521	1535	37520	24792,7
98465	50170	28516	21521	1535	37520	24794,43
98462	50102	28470	21499	1538	37585	24795,82
98462	50102	28470	21499	1538	37585	24798,08
98462	50049	28443	21473	1538	37638	24799,73
98462	50049	28443	21473	1538	37638	24801,08
98458	49982	28407	21442	1542	37701	24802,43
98458	49982	28407	21443	1542	37701	24804,96
98457	49944	28386	21426	1543	37738	24806,78
98457	49944	28386	21426	1543	37738	24808,02
98457	49944	28386	21426	1543	37738	24810,22
98456	49881	28352	21397	1544	37800	24812,34
98456	49821	28317	21372	1544	37860	24815,27
98455	49782	28294	21356	1545	37898	24816,72
98455	49782	28294	21356	1545	37898	24817,81
98455	49782	28294	21356	1545	37898	24819,31
98450	49721	28257	21333	1550	37954	24820,86
98450	49721	28257	21333	1550	37954	24822,55
98448	49662	28226	21305	1552	38011	24824,41
98448	49662	28226	21305	1552	38011	24825,89
98448	49662	28226	21305	1552	38011	24827,14
98443	49596	28193	21272	1557	38072	24828,85
98443	49596	28194	21272	1557	38072	24829,91
98438	49546	28165	21251	1562	38117	24831,58
98438	49546	28165	21251	1562	38117	24834,1
98437	49491	28133	21228	1563	38171	24835,71
98437	49491	28133	21228	1563	38171	24837,24
98437	49491	28133	21228	1563	38171	24838,77
98434	49429	28100	21199	1566	38230	24840,39
98432	49383	28072	21181	1568	38274	24841,85
98432	49383	28072	21181	1568	38274	24842,97
98432	49383	28072	21181	1568	38274	24844,85
98427	49327	28038	21159	1573	38325	24845,87
98427	49327	28038	21159	1573	38325	24847,08
98427	49327	28038	21159	1573	38325	24848,3
98422	49254	27992	21132	1578	38393	24850,23
98422	49254	27992	21132	1578	38393	24851,13
98421	49210	27968	21112	1579	38436	24852,72
98421	49210	27968	21112	1579	38436	24854,75
98421	49151	27938	21084	1579	38495	24855,93
98421	49151	27938	21084	1579	38495	24857,95
98417	49112	27913	21070	1583	38530	24859,21
98417	49112	27913	21070	1583	38530	24860,45
98417	49112	27913	21070	1583	38530	24861,94
98416	49050	27876	21045	1584	38591	24863,32
98416	49050	27876	21045	1584	38591	24864,31
98416	49050	27876	21045	1584	38591	24865,73
98415	48994	27841	21024	1585	38646	24867,42
98415	48994	27841	21024	1585	38646	24868,9
98412	48936	27811	20996	1588	38701	24870,57
98412	48936	27811	20996	1588	38701	24872,38
98409	48893	27787	20977	1591	38741	24873,85
98409	48893	27787	20977	1591	38741	24875,32
98407	48842	27758	20955	1593	38790	24877,06
98407	48842	27758	20955	1593	38790	24878,22
98407	48842	27759	20955	1593	38790	24879,93
98402	48784	27730	20926	1598	38843	24881,79
98401	48750	27716	20906	1599	38876	24883,84
98401	48750	27716	20906	1599	38876	24885,88
98399	48693	27685	20880	1601	38931	24888,13
98399	48693	27685	20880	1601	38931	24889,2
98398	48613	27639	20846	1602	39010	24891,15
98398	48613	27639	20846	1602	39010	24892,72
98398	48613	27639	20846	1602	39010	24893,81
98395	48546	27596	20822	1605	39074	24894,87
98395	48546	27596	20822	1605	39074	24896,73
98393	48498	27573	20797	1607	39120	24898,18
98393	48498	27573	20797	1607	39120	24899,48
98388	48430	27537	20765	1612	39183	24901,61
98388	48430	27537	20765	1612	39183	24903,38
98388	48430	27537	20765	1612	39183	24904,6
98386	48359	27495	20736	1614	39252	24906,28
98383	48306	27468	20710	1617	39302	24908,57
98383	48306	27468	20710	1617	39302	24910,52
98380	48239	27434	20677	1620	39366	24911,8
98380	48239	27434	20677	1620	39366	24914,13
98378	48182	27401	20655	1622	39421	24915,83
98378	48182	27401	20656	1622	39421	24916,94
98378	48182	27401	20656	1622	39421	24918,21
98377	48120	27364	20633	1623	39482	24920,47
98377	48120	27364	20633	1623	39482	24922,58
98375	48054	27332	20599	1625	39546	24923,73
98373	48009	27307	20579	1627	39589	24926,47
98373	48009	27307	20579	1627	39589	24928,74
98371	47948	27261	20564	1629	39648	24930,33
98370	47910	27237	20550	1630	39685	24931,61
98370	47910	27237	20550	1630	39685	24933,41
98368	47865	27211	20531	1632	39728	24934,84
98368	47865	27211	20531	1632	39728	24936,19
98367	47814	27179	20512	1633	39778	24937,21
98367	47814	27179	20512	1633	39778	24938,44
98367	47814	27180	20512	1633	39778	24939,7
98361	47758	27149	20488	1639	39828	24941,74
98361	47758	27149	20488	1639	39828	24943,4
98361	47758	27149	20488	1639	39828	24945,73
98360	47693	27110	20462	1640	39892	24947,52
